ImageFile,AnimateInanimate,ValenceScore,Rand,trialsStudyImages.thisRepN,trialsStudyImages.thisTrialN,trialsStudyImages.thisN,trialsStudyImages.thisIndex,trialsTest1_1.thisRepN,trialsTest1_1.thisTrialN,trialsTest1_1.thisN,trialsTest1_1.thisIndex,trialsTest1_2.thisRepN,trialsTest1_2.thisTrialN,trialsTest1_2.thisN,trialsTest1_2.thisIndex,trialsTest1_3.thisRepN,trialsTest1_3.thisTrialN,trialsTest1_3.thisN,trialsTest1_3.thisIndex,trialsTest1_4.thisRepN,trialsTest1_4.thisTrialN,trialsTest1_4.thisN,trialsTest1_4.thisIndex,trialsStudyImages2.thisRepN,trialsStudyImages2.thisTrialN,trialsStudyImages2.thisN,trialsStudyImages2.thisIndex,trialsTestImages2_1.thisRepN,trialsTestImages2_1.thisTrialN,trialsTestImages2_1.thisN,trialsTestImages2_1.thisIndex,trialsTestImages2_2.thisRepN,trialsTestImages2_2.thisTrialN,trialsTestImages2_2.thisN,trialsTestImages2_2.thisIndex,trialsTestImages2_3.thisRepN,trialsTestImages2_3.thisTrialN,trialsTestImages2_3.thisN,trialsTestImages2_3.thisIndex,trialsTestImages2_4.thisRepN,trialsTestImages2_4.thisTrialN,trialsTestImages2_4.thisN,trialsTestImages2_4.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,WelcomeText.started,WelcomeText.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ConsentText.started,ConsentText.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionText.started,InstructionText.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_7.started,text_7.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image.started,image.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_2.started,image_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_3.started,image_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,image_4.started,image_4.stopped,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_5.started,image_5.stopped,text_8.started,text_8.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,image_7.started,image_7.stopped,text_9.started,text_9.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,key_resp_16.keys,key_resp_16.corr,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,image_6.started,image_6.stopped,key_resp_17.keys,key_resp_17.corr,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,image_8.started,image_8.stopped,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,image_9.started,image_9.stopped,key_resp_19.keys,key_resp_19.corr,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,image_10.started,image_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Images/Frustrated pose 2.jpg,2,2.6481,0.9835247849574866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,9,,,,,,,,,,,,,,,77.04439479205757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4070882910164073,76.62251387501601,None,76.62251387501601,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Hangover 1.jpg,2,2.3921,0.5202939654083889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,5,,,,,,,,,,,,,,,77.95940116699785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.4010005419841036,77.54248079203535,None,77.54248079203535,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Flowers 9.jpg,1,5.9383,0.9019314780175947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,78.75198712502606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.28040533291641623,78.45979720901232,None,78.45979720901232,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Bridge 1.jpg,1,5.9383,0.7280776864007487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,10,,,,,,,,,,,,,,,79.5014169170754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.22543808305636048,79.26322641700972,None,79.26322641700972,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Garbage dump 3.jpg,1,2.0219,0.350393201470347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,12,,,,,,,,,,,,,,,80.25013758405112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.22649725002702326,80.01012858410832,None,80.01012858410832,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Gun 6.jpg,1,2.9016,0.5624552116796375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,2,,,,,,,,,,,,,,,82.16686112503521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.3964568339288235,80.75462950009387,None,80.75462950009387,None,,,,,,,,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Dancing 7.jpg,2,5.8813,0.47319774545395477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,,,,,,,,,,,83.16327020910103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.46660720801446587,82.68711395910941,None,82.68711395910941,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Tornado 1.jpg,1,2.1274,0.9789774589903122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,,,,,,,84.35440491710324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.6715082089649513,83.66944420908112,None,83.66944420908112,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Wedding 6.jpg,2,6.0481,0.12578285099061193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,11,,,,,,,,,,,85.35371829208452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.4819353750208393,84.85860537504777,None,84.85860537504777,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Dog 18.jpg,2,6.1614,0.5901309586256887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,15,,,,,,,,,,,86.23868375003804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.37019179202616215,85.85578495904338,None,85.85578495904338,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Baby 5.jpg,2,6.1553,0.727386849229867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,87.20327720907517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.4412297080270946,86.74245216709096,None,86.74245216709096,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Snake 4.jpg,2,2.4159,0.2912919094636932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,88.08782550005708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.35461091599427164,87.70873225003015,None,87.70873225003015,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Flowers 1.jpg,1,5.8142,0.503281834412867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,88.97531795909163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3718167500337586,88.58689850009978,None,88.58689850009978,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Mother 1.jpg,2,6.0784,0.30943906106936125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,89.7825430840021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2908904580399394,89.4734559589997,None,89.4734559589997,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Miserable pose 4.jpg,2,2.5702,0.44043728161656215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,,,,,90.62202158407308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.31826108403038234,90.29126795905177,None,90.29126795905177,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Angry face 3.jpg,2,2.5188,0.9422085734809273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,91.44631220900919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2979585420107469,91.12619625008665,None,91.12619625008665,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Sad pose 4.jpg,2,2.8282,0.6332941131495494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,92.1809339170577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.2258947080699727,91.94442904205061,None,91.94442904205061,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Wedding 2.jpg,2,5.7601,0.5638941834844101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,17,,,,,,,,,,,92.94977375003509,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.25600762490648776,92.68174616701435,None,92.68174616701435,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Cat 4.jpg,2,5.798,0.9372100198237938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,18,,,,,,,,,,,93.771269125049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.30422029097098857,93.4568307090085,None,93.4568307090085,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Fireworks 2.jpg,1,6.277,0.6055150196406405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,1,,,,,,,,,,,94.56975825002883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.27898837497923523,94.26944654202089,None,94.26944654202089,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Lake 3.jpg,1,5.9732,0.6891933661322509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,2,,,,,,,,,,,95.45307808404323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.35835370898712426,95.07414329203311,None,95.07414329203311,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Bloody knife 1.jpg,1,1.8704,0.45545292684693384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,3,,,,,,,,,,,96.28160387510434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.31153112498577684,95.95760341710411,None,95.95760341710411,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Excited face 2.jpg,2,5.8009,0.4654741506832626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,14,,,,,,,,,,,97.13941666705068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.3253601249307394,96.79093837505206,None,96.79093837505206,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Cold 8.jpg,1,5.5742,0.09933488783748268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,10,,,,,,,,,,,97.9043255840661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.2454593749716878,97.64926370908506,None,97.64926370908506,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Sleepy pose 1.jpg,2,2.603,0.5695928638932991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,0,,,,,,,,,,,98.64826175000053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.23248633393086493,98.40339270909317,None,98.40339270909317,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Beach 2.jpg,1,6.2944,0.9995304220425305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,99.405605917098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.2355499170953408,99.15731766703539,None,99.15731766703539,None,,,,,,,,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Gun 10.jpg,1,2.5934,0.6500433630452547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,,,100.18246916704811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.24052445800043643,99.91987579211127,None,99.91987579211127,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Dirt 1.jpg,1,1.6168,0.8641851555207473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,100.8718305840157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.16890037502162158,100.68791116704233,None,100.68791116704233,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Galaxy 4.jpg,1,5.4342,0.2625751180628706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,18,,,,,,,101.60313016700093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.21183295804075897,101.37416295905132,None,101.37416295905132,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Injury 1.jpg,2,1.9865,0.37974117050869616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,102.27554041706026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.15343154198490083,102.10301533411257,None,102.10301533411257,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Nature 1.jpg,1,6.1726,0.09242055576694541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,17,,,,,,,102.95546066702809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.16197995794937015,102.77830095903482,None,102.77830095903482,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Scared face 3.jpg,2,3.0377,0.7014743464246805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,103.76416962500662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.2992928751045838,103.4542328340467,None,103.4542328340467,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Tornado 4.jpg,1,2.7192,0.04936946157030331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,104.40485154208727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.13699512497987598,104.2567478340352,None,104.2567478340352,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Rainbow 1.jpg,1,6.2286,0.5870321768895581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,105.06531691702548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.14007895800750703,104.90236566704698,None,104.90236566704698,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Wedding 4.jpg,1,5.8256,0.3567295715186031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,19,,,,,,,105.79961525008548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.22040112502872944,105.56413300009444,None,105.56413300009444,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Dog 19.jpg,2,5.9814,0.19321400487729756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,11,,,,,,,106.67775491706561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.36352145799901336,106.29817362502217,None,106.29817362502217,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Flowers 7.jpg,1,5.7452,0.9660849882191923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,14,,,,,,,107.44470333401114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.2519520829664543,107.17818062508013,None,107.17818062508013,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Frustrated pose 5.jpg,2,2.481,0.9455762268937861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,10,,,,,,,108.32148683408741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.35854229098185897,107.94889837503433,None,107.94889837503433,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Bird 1.jpg,2,5.9051,0.023528844380171776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,15,,,,,,,109.13977854209952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.30005658289883286,108.82568066706881,None,108.82568066706881,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Weapon 1.jpg,1,2.8209,0.7627649561152614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,16,,,,,,,110.00074387504719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3284749579615891,109.65764337510336,None,109.65764337510336,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Destruction 5.jpg,1,2.1143,0.8473229050515173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,1,,,,,,,110.7425705420319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.22138837503734976,110.50662808399647,None,110.50662808399647,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Frustrated pose 1.jpg,2,2.3937,0.03736251433619431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,3,,,,,,,111.45696833403781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.1970819589914754,111.24577629205305,None,111.24577629205305,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Injury 4.jpg,2,1.4052,0.9002331061243214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,12,,,,,,,112.18347391707357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.20219445799011737,111.971862000064,None,111.971862000064,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Cat 5.jpg,2,6.1842,0.925145681368713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,4,,,,,,,112.99991587502882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.30194362497422844,112.68614537501708,None,112.68614537501708,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Jail 5.jpg,1,3.0599,0.9658964890878704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,7,,,,,,,113.72101320908405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.19978849997278303,113.51175537507515,None,113.51175537507515,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
Images/Destruction 10.jpg,1,2.0682,0.30995496066927364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,9,,,,,,,114.53940983407665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2870270840357989,114.22631491709035,None,114.22631491709035,None,,001,2022_Jun_03_1542,psychopy,2021.2.3,None,
