0.5275 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
40.0988 	EXP 	New trial (rep=0, index=5): {'ImageFile': 'Images/Dog 18.jpg', 'AnimateInanimate': 1, 'ValenceScore': 6.1614, 'Rand': 0.8732426862078547}
40.1150 	EXP 	text_2: autoDraw = False
40.1150 	EXP 	text_2: autoDraw = False
40.1150 	EXP 	image_4: image = 'Images/Dog 18.jpg'
40.1150 	EXP 	image_4: autoDraw = True
40.5136 	DATA 	Keypress: 1
40.5180 	EXP 	image_4: autoDraw = False
40.5180 	EXP 	text_2: autoDraw = True
41.0016 	EXP 	New trial (rep=0, index=6): {'ImageFile': 'Images/Miserable pose 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.5702, 'Rand': 0.057736864775737584}
41.0159 	EXP 	text_2: autoDraw = False
41.0159 	EXP 	text_2: autoDraw = False
41.0159 	EXP 	image_4: image = 'Images/Miserable pose 4.jpg'
41.0159 	EXP 	image_4: autoDraw = True
41.4790 	EXP 	image_4: autoDraw = False
41.4790 	EXP 	text_2: autoDraw = True
41.4830 	DATA 	Keypress: 1
41.9710 	EXP 	New trial (rep=0, index=7): {'ImageFile': 'Images/Angry face 3.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.5188, 'Rand': 0.48977527867005466}
41.9857 	EXP 	text_2: autoDraw = False
41.9857 	EXP 	text_2: autoDraw = False
41.9857 	EXP 	image_4: image = 'Images/Angry face 3.jpg'
41.9857 	EXP 	image_4: autoDraw = True
42.3658 	DATA 	Keypress: 1
42.3692 	EXP 	image_4: autoDraw = False
42.3692 	EXP 	text_2: autoDraw = True
42.8649 	EXP 	New trial (rep=0, index=8): {'ImageFile': 'Images/Sad pose 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.8282, 'Rand': 0.40245968533442955}
42.8817 	EXP 	text_2: autoDraw = False
42.8817 	EXP 	image_4: image = 'Images/Sad pose 4.jpg'
42.8817 	EXP 	image_4: autoDraw = True
43.2612 	DATA 	Keypress: 1
43.2655 	EXP 	image_4: autoDraw = False
43.2655 	EXP 	text_2: autoDraw = True
43.7512 	EXP 	New trial (rep=0, index=9): {'ImageFile': 'Images/Dancing 7.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.8813, 'Rand': 0.8764115484617019}
43.7659 	EXP 	text_2: autoDraw = False
43.7659 	EXP 	text_2: autoDraw = False
43.7659 	EXP 	image_4: image = 'Images/Dancing 7.jpg'
43.7659 	EXP 	image_4: autoDraw = True
44.1474 	DATA 	Keypress: 1
44.1517 	EXP 	image_4: autoDraw = False
44.1517 	EXP 	text_2: autoDraw = True
44.6404 	EXP 	New trial (rep=0, index=10): {'ImageFile': 'Images/Baby 5.jpg', 'AnimateInanimate': 1, 'ValenceScore': 6.1553, 'Rand': 0.5652809593512679}
44.6546 	EXP 	text_2: autoDraw = False
44.6546 	EXP 	text_2: autoDraw = False
44.6546 	EXP 	image_4: image = 'Images/Baby 5.jpg'
44.6546 	EXP 	image_4: autoDraw = True
45.0562 	DATA 	Keypress: 1
45.0596 	EXP 	image_4: autoDraw = False
45.0596 	EXP 	text_2: autoDraw = True
45.5545 	EXP 	New trial (rep=0, index=11): {'ImageFile': 'Images/Wedding 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.7601, 'Rand': 0.8807101041649952}
45.5685 	EXP 	text_2: autoDraw = False
45.5685 	EXP 	image_4: image = 'Images/Wedding 2.jpg'
45.5685 	EXP 	image_4: autoDraw = True
46.0142 	DATA 	Keypress: 1
46.0177 	EXP 	image_4: autoDraw = False
46.0177 	EXP 	text_2: autoDraw = True
46.5074 	EXP 	New trial (rep=0, index=12): {'ImageFile': 'Images/Mother 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 6.0784, 'Rand': 0.07013481274686417}
46.5217 	EXP 	text_2: autoDraw = False
46.5217 	EXP 	text_2: autoDraw = False
46.5217 	EXP 	image_4: image = 'Images/Mother 1.jpg'
46.5217 	EXP 	image_4: autoDraw = True
46.9395 	DATA 	Keypress: 1
46.9431 	EXP 	image_4: autoDraw = False
46.9431 	EXP 	text_2: autoDraw = True
47.4378 	EXP 	New trial (rep=0, index=13): {'ImageFile': 'Images/Wedding 6.jpg', 'AnimateInanimate': 1, 'ValenceScore': 6.0481, 'Rand': 0.533854831214882}
47.4511 	EXP 	text_2: autoDraw = False
47.4511 	EXP 	image_4: image = 'Images/Wedding 6.jpg'
47.4511 	EXP 	image_4: autoDraw = True
47.8724 	DATA 	Keypress: 1
47.8761 	EXP 	image_4: autoDraw = False
47.8761 	EXP 	text_2: autoDraw = True
48.3675 	EXP 	New trial (rep=0, index=14): {'ImageFile': 'Images/Cat 4.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.798, 'Rand': 0.38306284120414025}
48.3824 	EXP 	text_2: autoDraw = False
48.3824 	EXP 	text_2: autoDraw = False
48.3824 	EXP 	image_4: image = 'Images/Cat 4.jpg'
48.3824 	EXP 	image_4: autoDraw = True
48.7597 	DATA 	Keypress: 1
48.7639 	EXP 	image_4: autoDraw = False
48.7639 	EXP 	text_2: autoDraw = True
49.2498 	EXP 	New trial (rep=0, index=15): {'ImageFile': 'Images/Tornado 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.1274, 'Rand': 0.8898286049774505}
49.2660 	EXP 	text_2: autoDraw = False
49.2660 	EXP 	text_2: autoDraw = False
49.2660 	EXP 	image_4: image = 'Images/Tornado 1.jpg'
49.2660 	EXP 	image_4: autoDraw = True
49.6439 	DATA 	Keypress: 1
49.6482 	EXP 	image_4: autoDraw = False
49.6482 	EXP 	text_2: autoDraw = True
50.1348 	EXP 	New trial (rep=0, index=16): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.603, 'Rand': 0.943587941998371}
50.1491 	EXP 	text_2: autoDraw = False
50.1491 	EXP 	text_2: autoDraw = False
50.1491 	EXP 	image_4: image = 'Images/Sleepy pose 1.jpg'
50.1491 	EXP 	image_4: autoDraw = True
50.5358 	DATA 	Keypress: 1
50.5402 	EXP 	image_4: autoDraw = False
50.5402 	EXP 	text_2: autoDraw = True
51.0259 	EXP 	New trial (rep=0, index=17): {'ImageFile': 'Images/Bloody knife 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 1.8704, 'Rand': 0.2946696303452925}
51.0422 	EXP 	text_2: autoDraw = False
51.0422 	EXP 	text_2: autoDraw = False
51.0422 	EXP 	image_4: image = 'Images/Bloody knife 1.jpg'
51.0422 	EXP 	image_4: autoDraw = True
51.4294 	DATA 	Keypress: 1
51.4338 	EXP 	image_4: autoDraw = False
51.4338 	EXP 	text_2: autoDraw = True
51.9182 	EXP 	New trial (rep=0, index=18): {'ImageFile': 'Images/Cold 8.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.5742, 'Rand': 0.1876411890461065}
51.9329 	EXP 	text_2: autoDraw = False
51.9329 	EXP 	text_2: autoDraw = False
51.9329 	EXP 	image_4: image = 'Images/Cold 8.jpg'
51.9329 	EXP 	image_4: autoDraw = True
52.3045 	DATA 	Keypress: 1
52.3088 	EXP 	image_4: autoDraw = False
52.3088 	EXP 	text_2: autoDraw = True
52.7960 	EXP 	New trial (rep=0, index=19): {'ImageFile': 'Images/Flowers 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.8142, 'Rand': 0.854176312029122}
52.8105 	EXP 	text_2: autoDraw = False
52.8105 	EXP 	text_2: autoDraw = False
52.8105 	EXP 	image_4: image = 'Images/Flowers 1.jpg'
52.8105 	EXP 	image_4: autoDraw = True
53.1758 	DATA 	Keypress: 1
53.1801 	EXP 	image_4: autoDraw = False
53.1801 	EXP 	text_2: autoDraw = True
53.6780 	EXP 	text_2: autoDraw = False
53.6780 	EXP 	text_2: autoDraw = False
53.7179 	EXP 	window1: mouseVisible = True
