0.6668 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
30.7685 	EXP 	text_2: autoDraw = False
30.7685 	EXP 	text_8: autoDraw = True
31.7701 	EXP 	Imported ImagePractices2_inherently_reversed.xlsx as conditions, 2 conditions, 2 params
31.7707 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
31.7711 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Surprise 2.jpg', 'AnimateInanimate': 2}
31.7816 	DATA 	Keypress: space
31.7862 	EXP 	text_8: autoDraw = False
31.7862 	EXP 	image_7: image = 'Images/Surprise 2.jpg'
31.7862 	EXP 	image_7: autoDraw = True
32.4882 	DATA 	Keypress: 1
32.4918 	EXP 	image_7: autoDraw = False
32.4918 	EXP 	text_2: autoDraw = True
32.9780 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Tiger 2.jpg', 'AnimateInanimate': 2}
32.9931 	EXP 	text_2: autoDraw = False
32.9931 	EXP 	text_2: autoDraw = False
32.9931 	EXP 	image_7: image = 'Images/Tiger 2.jpg'
32.9931 	EXP 	image_7: autoDraw = True
33.2564 	DATA 	Keypress: space
33.8507 	DATA 	Keypress: 1
33.8559 	EXP 	image_7: autoDraw = False
33.8559 	EXP 	text_2: autoDraw = True
34.3492 	EXP 	text_2: autoDraw = False
34.3492 	EXP 	text_2: autoDraw = False
34.3492 	EXP 	text_9: autoDraw = True
36.3977 	EXP 	Imported ImageTests1_Reversed.xlsx as conditions, 2 conditions, 4 params
36.3980 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
36.3983 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Birthday 3.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.5506, 'Rand': 0.319524409358253}
36.4058 	DATA 	Keypress: space
36.4101 	EXP 	text_9: autoDraw = False
36.4101 	EXP 	image_6: image = 'Images/Birthday 3.jpg'
36.4101 	EXP 	image_6: autoDraw = True
36.9754 	DATA 	Keypress: 1
36.9807 	EXP 	image_6: autoDraw = False
36.9807 	EXP 	text_2: autoDraw = True
37.4670 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 1, 'ValenceScore': 1.7007, 'Rand': 0.2575505223871397}
37.4817 	EXP 	text_2: autoDraw = False
37.4817 	EXP 	text_2: autoDraw = False
37.4817 	EXP 	image_6: image = 'Images/Fire 7.jpg'
37.4817 	EXP 	image_6: autoDraw = True
38.1789 	DATA 	Keypress: space
38.7013 	DATA 	Keypress: 1
38.7095 	EXP 	image_6: autoDraw = False
38.7095 	EXP 	text_2: autoDraw = True
39.2029 	EXP 	text_2: autoDraw = False
39.2029 	EXP 	text_2: autoDraw = False
39.2029 	EXP 	text_5: autoDraw = True
39.9716 	DATA 	Keypress: 1
40.8704 	EXP 	Imported ImageTests2_Reversed.xlsx as conditions, 2 conditions, 4 params
40.8708 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
40.8711 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Flowers 6.jpg', 'AnimateInanimate': 1, 'ValenceScore': 5.9556, 'Rand': 0.947680247901311}
40.8788 	DATA 	Keypress: space
40.8828 	EXP 	text_5: autoDraw = False
40.8828 	EXP 	image_8: image = 'Images/Flowers 6.jpg'
40.8828 	EXP 	image_8: autoDraw = True
41.7132 	DATA 	Keypress: 1
41.7184 	EXP 	image_8: autoDraw = False
41.7184 	EXP 	text_2: autoDraw = True
42.2035 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Elephant 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.8272, 'Rand': 0.727686106610318}
42.2187 	EXP 	text_2: autoDraw = False
42.2187 	EXP 	text_2: autoDraw = False
42.2187 	EXP 	image_8: image = 'Images/Elephant 1.jpg'
42.2187 	EXP 	image_8: autoDraw = True
42.7067 	EXP 	image_8: autoDraw = False
42.7067 	EXP 	text_2: autoDraw = True
42.7087 	DATA 	Keypress: 2
43.2026 	EXP 	text_2: autoDraw = False
43.2026 	EXP 	text_2: autoDraw = False
43.2026 	EXP 	text_5: autoDraw = True
44.0123 	EXP 	Imported ImageTests3_Reversed.xlsx as conditions, 2 conditions, 4 params
44.0128 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
44.0132 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Fireworks 2.jpg', 'AnimateInanimate': 1, 'ValenceScore': 6.277, 'Rand': 0.6055150196406405}
44.0224 	DATA 	Keypress: space
44.0259 	EXP 	text_5: autoDraw = False
44.0259 	EXP 	image_9: image = 'Images/Fireworks 2.jpg'
44.0259 	EXP 	image_9: autoDraw = True
44.6502 	DATA 	Keypress: 1
44.6540 	EXP 	image_9: autoDraw = False
44.6540 	EXP 	text_2: autoDraw = True
45.1484 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Sleepy pose 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.603, 'Rand': 0.5695928638932991}
45.1628 	EXP 	text_2: autoDraw = False
45.1628 	EXP 	image_9: image = 'Images/Sleepy pose 1.jpg'
45.1628 	EXP 	image_9: autoDraw = True
45.8448 	DATA 	Keypress: 1
45.8491 	EXP 	image_9: autoDraw = False
45.8491 	EXP 	text_2: autoDraw = True
46.3474 	EXP 	text_2: autoDraw = False
46.3474 	EXP 	text_2: autoDraw = False
46.3474 	EXP 	text_5: autoDraw = True
47.2997 	EXP 	Imported ImageTests4_Reversed.xlsx as conditions, 2 conditions, 4 params
47.3003 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
47.3007 	EXP 	New trial (rep=0, index=0): {'ImageFile': 'Images/Destruction 5.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.1143, 'Rand': 0.8473229050515173}
47.3100 	DATA 	Keypress: space
47.3135 	EXP 	text_5: autoDraw = False
47.3135 	EXP 	image_10: image = 'Images/Destruction 5.jpg'
47.3135 	EXP 	image_10: autoDraw = True
47.9055 	EXP 	image_10: autoDraw = False
47.9055 	EXP 	text_2: autoDraw = True
47.9091 	DATA 	Keypress: 1
48.3907 	EXP 	New trial (rep=0, index=1): {'ImageFile': 'Images/Dirt 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 1.6168, 'Rand': 0.8641851555207473}
48.4066 	EXP 	text_2: autoDraw = False
48.4066 	EXP 	text_2: autoDraw = False
48.4066 	EXP 	image_10: image = 'Images/Dirt 1.jpg'
48.4066 	EXP 	image_10: autoDraw = True
48.9769 	DATA 	Keypress: 1
48.9812 	EXP 	image_10: autoDraw = False
48.9812 	EXP 	text_2: autoDraw = True
49.4788 	EXP 	text_2: autoDraw = False
49.4788 	EXP 	text_2: autoDraw = False
49.4788 	EXP 	text_3: autoDraw = True
50.0333 	DATA 	Keypress: space
50.0371 	EXP 	text_3: autoDraw = False
50.0792 	EXP 	window1: mouseVisible = True
