0.6219 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
36.4208 	DATA 	Keypress: 1
36.4242 	EXP 	image_6: autoDraw = False
36.4242 	EXP 	text_2: autoDraw = True
36.9117 	EXP 	New trial (rep=0, index=11): {'ImageFile': 'Images/Sad pose 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.8801, 'Rand': 0.19381369440426544}
36.9264 	EXP 	text_2: autoDraw = False
36.9264 	EXP 	text_2: autoDraw = False
36.9264 	EXP 	image_6: image = 'Images/Sad pose 1.jpg'
36.9264 	EXP 	image_6: autoDraw = True
36.9915 	DATA 	Keypress: 1
36.9951 	EXP 	image_6: autoDraw = False
36.9951 	EXP 	text_2: autoDraw = True
37.4847 	EXP 	New trial (rep=0, index=12): {'ImageFile': 'Images/Neonazi 1.jpg', 'AnimateInanimate': 2, 'ValenceScore': 2.0577, 'Rand': 0.2661110498977508}
37.4994 	EXP 	text_2: autoDraw = False
37.4994 	EXP 	text_2: autoDraw = False
37.4994 	EXP 	image_6: image = 'Images/Neonazi 1.jpg'
37.4994 	EXP 	image_6: autoDraw = True
37.7676 	DATA 	Keypress: 1
37.7716 	EXP 	image_6: autoDraw = False
37.7716 	EXP 	text_2: autoDraw = True
38.2552 	EXP 	New trial (rep=0, index=13): {'ImageFile': 'Images/Fire 7.jpg', 'AnimateInanimate': 1, 'ValenceScore': 1.7007, 'Rand': 0.2575505223871397}
38.2692 	EXP 	text_2: autoDraw = False
38.2692 	EXP 	text_2: autoDraw = False
38.2692 	EXP 	image_6: image = 'Images/Fire 7.jpg'
38.2692 	EXP 	image_6: autoDraw = True
38.5118 	DATA 	Keypress: 1
38.5153 	EXP 	image_6: autoDraw = False
38.5153 	EXP 	text_2: autoDraw = True
39.0126 	EXP 	New trial (rep=0, index=14): {'ImageFile': 'Images/Baby 6.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.0604, 'Rand': 0.7516402056790349}
39.0283 	EXP 	text_2: autoDraw = False
39.0283 	EXP 	image_6: image = 'Images/Baby 6.jpg'
39.0283 	EXP 	image_6: autoDraw = True
39.2839 	DATA 	Keypress: 1
39.2880 	EXP 	image_6: autoDraw = False
39.2880 	EXP 	text_2: autoDraw = True
39.7734 	EXP 	New trial (rep=0, index=15): {'ImageFile': 'Images/Massage 2.jpg', 'AnimateInanimate': 2, 'ValenceScore': 5.7288, 'Rand': 0.884560452207011}
39.7881 	EXP 	text_2: autoDraw = False
39.7881 	EXP 	text_2: autoDraw = False
39.7881 	EXP 	image_6: image = 'Images/Massage 2.jpg'
39.7881 	EXP 	image_6: autoDraw = True
40.0239 	DATA 	Keypress: 1
40.0282 	EXP 	image_6: autoDraw = False
40.0282 	EXP 	text_2: autoDraw = True
40.5202 	EXP 	New trial (rep=0, index=16): {'ImageFile': 'Images/Sidewalk 6.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.7978, 'Rand': 0.47506612754185906}
40.5370 	EXP 	text_2: autoDraw = False
40.5370 	EXP 	image_6: image = 'Images/Sidewalk 6.jpg'
40.5370 	EXP 	image_6: autoDraw = True
40.6767 	DATA 	Keypress: 1
40.6807 	EXP 	image_6: autoDraw = False
40.6807 	EXP 	text_2: autoDraw = True
41.1647 	EXP 	New trial (rep=0, index=17): {'ImageFile': 'Images/Explosion 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.7061, 'Rand': 0.13465869768632377}
41.1799 	EXP 	text_2: autoDraw = False
41.1799 	EXP 	text_2: autoDraw = False
41.1799 	EXP 	image_6: image = 'Images/Explosion 1.jpg'
41.1799 	EXP 	image_6: autoDraw = True
41.4355 	DATA 	Keypress: 1
41.4398 	EXP 	image_6: autoDraw = False
41.4398 	EXP 	text_2: autoDraw = True
41.9342 	EXP 	New trial (rep=0, index=18): {'ImageFile': 'Images/Yarn 1.jpg', 'AnimateInanimate': 1, 'ValenceScore': 2.5645, 'Rand': 0.9087927786187595}
41.9499 	EXP 	text_2: autoDraw = False
41.9499 	EXP 	image_6: image = 'Images/Yarn 1.jpg'
41.9499 	EXP 	image_6: autoDraw = True
42.2416 	DATA 	Keypress: 1
42.2459 	EXP 	image_6: autoDraw = False
42.2459 	EXP 	text_2: autoDraw = True
42.7360 	EXP 	New trial (rep=0, index=19): {'ImageFile': 'Images/Bird 3.jpg', 'AnimateInanimate': 2, 'ValenceScore': 6.0495, 'Rand': 0.012961172525481013}
42.7507 	EXP 	text_2: autoDraw = False
42.7507 	EXP 	text_2: autoDraw = False
42.7507 	EXP 	image_6: image = 'Images/Bird 3.jpg'
42.7507 	EXP 	image_6: autoDraw = True
43.0528 	DATA 	Keypress: 1
43.0572 	EXP 	image_6: autoDraw = False
43.0572 	EXP 	text_2: autoDraw = True
43.5535 	EXP 	text_2: autoDraw = False
43.5535 	EXP 	text_2: autoDraw = False
43.6064 	EXP 	window1: mouseVisible = True
